Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Time(s)
0	101.5830	98.6310	2.4500	1	3.19E-02
0	101.7550	98.4990	2.4500	1	1.90E-02
0	101.7710	98.2000	2.4500	1	2.62E-02
0	101.7530	97.6490	2.4500	1	4.83E-02
0	101.5930	97.4560	2.4500	1	2.20E-02
0	101.8710	97.5210	2.4500	1	2.50E-02
0	102.4660	97.7550	2.4500	1	5.60E-02
0	103.0780	98.0880	2.4500	1	6.10E-02
0	103.6830	98.5320	2.4500	1	6.57E-02
0	104.2190	99.0540	2.4500	1	6.55E-02
0	104.7010	99.6850	2.4500	1	6.96E-02
0	104.8660	99.9690	2.4500	1	2.88E-02
0	104.8570	100.0620	2.4500	1	8.18E-03
0	104.4620	100.6440	2.4500	1	6.16E-02
0	104.2020	100.9460	2.4500	1	3.49E-02
0	103.8320	101.3290	2.4500	1	4.66E-02
0	103.2510	101.7870	2.4500	1	6.48E-02
0	102.3890	102.2780	2.4500	1	8.69E-02
0	101.5730	102.5690	2.4500	1	7.59E-02
0	101.6670	102.4780	2.4500	1	1.15E-02
0	101.7500	102.3250	2.4500	1	1.52E-02
0	101.7720	101.5940	2.4500	1	6.41E-02
0	101.7310	101.4590	2.4500	1	1.24E-02
0	101.5830	101.3690	2.4500	1	1.52E-02
0	101.2140	101.3720	2.4500	1	3.23E-02
0	101.2580	101.3290	2.4500	1	5.39E-03
0	101.7450	101.0990	2.4500	1	4.14E-03
0	101.7450	98.9010	2.4500	1	1.93E-01
0	101.9750	98.7590	2.4500	1	2.37E-02
0	102.0900	98.4710	2.4500	1	2.72E-02
0	102.0990	97.9650	2.4500	1	4.43E-02
0	102.3190	98.0520	2.4500	1	2.07E-02
0	102.9400	98.3950	2.4500	1	6.21E-02
0	103.5220	98.8350	2.4500	1	6.39E-02
0	103.8190	99.1240	2.4500	1	3.63E-02
0	104.1630	99.5240	2.4500	1	4.62E-02
0	104.5060	99.9930	2.4500	1	5.09E-02
0	104.1570	100.5070	2.4500	1	5.44E-02
0	103.6840	101.0240	2.4500	1	6.14E-02
0	103.1470	101.4670	2.4500	1	6.10E-02
0	102.6320	101.7640	2.4500	1	5.21E-02
0	102.0880	102.0400	2.4500	1	5.34E-02
0	102.1010	101.6220	2.4500	1	3.66E-02
0	101.9910	101.2600	2.4500	1	3.31E-02
0	101.9290	101.2190	2.4500	1	6.51E-03
0	102.1850	100.8530	2.4500	1	3.91E-02
0	102.1850	99.1460	2.4500	1	1.50E-01
0	102.3070	99.0470	2.4500	1	1.38E-02
0	102.4940	98.6460	2.4500	1	3.88E-02
0	102.6800	98.7490	2.4500	1	1.86E-02
0	103.2150	99.1490	2.4500	1	5.85E-02
0	103.6420	99.5660	2.4500	1	5.23E-02
0	103.9720	99.9970	2.4500	1	4.75E-02
0	103.8110	100.2340	2.4500	1	2.51E-02
0	103.3810	100.7050	2.4500	1	5.59E-02
0	102.9210	101.0840	2.4500	1	5.22E-02
0	102.4870	101.3410	2.4500	1	4.42E-02
0	102.3460	101.0030	2.4500	1	3.21E-02
0	102.6870	100.2190	2.4500	1	7.49E-02
0	102.6890	100.6220	2.4500	1	3.53E-02
0	103.1740	100.1890	2.4500	1	5.69E-02
0	103.3450	100.0020	2.4500	1	2.22E-02
0	102.8660	99.5080	2.4500	1	6.03E-02
0	102.6860	99.3750	2.4500	1	1.96E-02
0	102.6850	99.9990	2.4500	1	5.47E-02
0	102.6850	99.9990	2.5000	1	3.85E-04
0	94.4250	99.7380	2.5000	1	6.36E-02
0	94.6210	99.8250	2.5000	1	1.88E-02
0	94.6880	100.0110	2.5000	1	1.74E-02
0	94.5970	100.2040	2.5000	1	1.87E-02
0	94.4130	100.2520	2.5000	1	1.67E-02
0	98.5950	98.9540	2.5000	1	3.37E-02
0	98.6430	98.8120	2.5000	1	1.32E-02
0	99.2290	98.7270	2.5000	1	5.20E-02
0	98.0730	100.9860	2.5000	1	1.95E-02
0	98.0410	100.9870	2.5000	1	2.81E-03
0	96.6300	100.9870	2.5000	1	1.24E-01
0	96.4770	100.9300	2.5000	1	1.43E-02
0	96.4480	100.8050	2.5000	1	1.13E-02
0	96.4480	99.1950	2.5000	1	1.41E-01
0	96.4870	99.0520	2.5000	1	1.30E-02
0	96.6300	99.0130	2.5000	1	1.30E-02
0	98.0410	99.0130	2.5000	1	1.24E-01
0	98.6450	101.1990	2.5000	1	1.74E-02
0	98.8950	101.2290	2.5000	1	2.21E-02
0	99.1450	101.2590	2.5000	1	2.21E-02
0	99.2290	101.2730	2.5000	1	7.48E-03
0	98.0730	100.9860	2.5000	1	9.16E-03
0	98.2330	100.7910	2.5000	1	2.22E-02
0	98.2330	99.3230	2.5000	1	1.29E-01
0	98.2510	99.2870	2.5000	1	3.54E-03
0	98.2680	99.2510	2.5000	1	3.50E-03
0	98.2860	99.2140	2.5000	1	3.61E-03
0	98.2040	99.1470	2.5000	1	9.30E-03
0	98.1230	99.0800	2.5000	1	9.23E-03
0	98.0410	99.0130	2.5000	1	9.30E-03
0	98.1630	99.0330	2.5000	1	1.09E-02
0	98.2850	99.0540	2.5000	1	1.09E-02
0	98.4060	99.0750	2.5000	1	1.08E-02
0	98.5010	99.0140	2.5000	1	9.92E-03
0	98.5950	98.9540	2.5000	1	9.80E-03
0	98.5800	99.0840	2.5000	1	1.15E-02
0	98.5650	99.2140	2.5000	1	1.15E-02
0	98.5830	99.2510	2.5000	1	3.61E-03
0	98.6000	99.2870	2.5000	1	3.50E-03
0	98.6170	99.3230	2.5000	1	3.50E-03
0	98.6170	101.1240	2.5000	1	1.58E-01
0	98.5770	101.0590	2.5000	1	6.70E-03
0	98.4230	100.9780	2.5000	1	1.53E-02
0	98.1330	100.9850	2.5000	1	2.55E-02
0	99.1670	97.3230	2.5000	1	2.93E-02
0	99.5600	97.2670	2.5000	1	3.49E-02
0	99.9540	97.2100	2.5000	1	3.50E-02
0	100.3610	97.1920	2.5000	1	3.58E-02
0	100.8440	97.2710	2.5000	1	4.30E-02
0	101.3260	97.3490	2.5000	1	4.29E-02
0	101.5250	97.3980	2.5000	1	1.80E-02
0	101.5730	102.5860	2.5000	1	3.99E-02
0	101.2840	102.6610	2.5000	1	2.62E-02
0	100.8340	102.7310	2.5000	1	4.00E-02
0	100.3830	102.8000	2.5000	1	4.01E-02
0	99.8430	102.7780	2.5000	1	4.75E-02
0	99.5040	102.7350	2.5000	1	3.00E-02
0	99.1650	102.6920	2.5000	1	3.00E-02
0	101.3050	101.2900	2.5000	1	1.97E-02
0	101.4200	101.1790	2.5000	1	1.40E-02
0	101.4200	98.8210	2.5000	1	2.07E-01
0	101.2230	98.6270	2.5000	1	2.43E-02
0	101.6000	98.6290	2.5000	1	3.31E-02
0	101.7520	98.5560	2.5000	1	1.48E-02
0	101.8080	98.4090	2.5000	1	1.38E-02
0	101.8040	97.7210	2.5000	1	6.04E-02
0	101.7170	97.5250	2.5000	1	1.88E-02
0	101.5250	97.3980	2.5000	1	2.02E-02
0	102.0320	97.5580	2.5000	1	4.67E-02
0	102.6250	97.8100	2.5000	1	5.66E-02
0	103.1880	98.1340	2.5000	1	5.71E-02
0	103.7490	98.5580	2.5000	1	6.18E-02
0	104.2490	99.0490	2.5000	1	6.16E-02
0	104.7490	99.7060	2.5000	1	7.25E-02
0	104.9050	100.0030	2.5000	1	2.95E-02
0	104.7660	100.2500	2.5000	1	2.49E-02
0	104.4730	100.6800	2.5000	1	4.57E-02
0	104.0830	101.1140	2.5000	1	5.13E-02
0	103.5120	101.6190	2.5000	1	6.70E-02
0	103.0980	101.9200	2.5000	1	4.50E-02
0	102.5550	102.2220	2.5000	1	5.46E-02
0	101.6350	102.5670	2.5000	1	8.63E-02
0	101.7100	102.4810	2.5000	1	1.00E-02
0	101.7860	102.3050	2.5000	1	1.68E-02
0	101.7870	101.4980	2.5000	1	7.09E-02
0	101.6010	101.3710	2.5000	1	1.98E-02
0	101.2180	101.3740	2.5000	1	3.36E-02
0	101.2620	101.3310	2.5000	1	5.40E-03
0	102.1350	97.9600	2.5000	1	2.68E-02
0	102.4590	98.0970	2.5000	1	3.09E-02
0	103.0060	98.4090	2.5000	1	5.53E-02
0	103.4780	98.7650	2.5000	1	5.19E-02
0	103.8510	99.1200	2.5000	1	4.52E-02
0	104.2360	99.5770	2.5000	1	5.25E-02
0	104.5400	99.9940	2.5000	1	4.53E-02
0	104.2630	100.4110	2.5000	1	4.40E-02
0	103.8520	100.8790	2.5000	1	5.47E-02
0	103.3100	101.3600	2.5000	1	6.37E-02
0	102.7010	101.7660	2.5000	1	6.43E-02
0	102.1230	102.0450	2.5000	1	5.64E-02
0	102.1250	101.5440	2.5000	1	4.40E-02
0	102.0030	101.2360	2.5000	1	2.91E-02
0	101.7490	101.0950	2.5000	1	2.55E-02
0	101.7490	98.9050	2.5000	1	1.92E-01
0	102.0040	98.7640	2.5000	1	2.56E-02
0	102.1250	98.4660	2.5000	1	2.83E-02
0	102.1310	98.1790	2.5000	1	2.52E-02
0	102.5290	98.6430	2.5000	1	5.37E-02
0	102.7640	98.7770	2.5000	1	2.38E-02
0	103.2460	99.1410	2.5000	1	5.31E-02
0	103.6700	99.5590	2.5000	1	5.23E-02
0	104.0080	100.0020	2.5000	1	4.90E-02
0	103.5430	100.5660	2.5000	1	6.42E-02
0	103.0460	101.0080	2.5000	1	5.84E-02
0	102.5270	101.3600	2.5000	1	5.51E-02
0	102.4660	101.1760	2.5000	1	1.70E-02
0	102.3280	100.9400	2.5000	1	2.40E-02
0	102.1890	100.8360	2.5000	1	1.53E-02
0	102.1890	99.1650	2.5000	1	1.47E-01
0	102.3290	99.0600	2.5000	1	1.54E-02
0	102.4560	98.8500	2.5000	1	2.16E-02
0	102.7190	99.3790	2.5000	1	5.19E-02
0	102.9200	99.5320	2.5000	1	2.22E-02
0	103.3740	100.0070	2.5000	1	5.77E-02
0	103.1870	100.2050	2.5000	1	2.39E-02
0	102.7410	100.6020	2.5000	1	5.25E-02
0	102.6960	100.5930	2.5000	1	4.03E-03
0	102.7110	99.5980	2.5000	1	8.74E-02
0	102.7110	99.5980	2.5500	1	3.85E-04
0	94.6320	99.8450	2.5500	1	6.22E-02
0	94.6800	100.0190	2.5500	1	1.62E-02
0	94.6330	100.1550	2.5500	1	1.29E-02
0	94.5850	99.8050	2.5500	1	3.17E-02
0	94.6320	99.8450	2.5500	1	5.54E-03
0	98.5930	98.9530	2.5500	1	3.12E-02
0	98.6410	98.8110	2.5500	1	1.35E-02
0	99.2270	98.7250	2.5500	1	5.32E-02
0	98.0740	100.9880	2.5500	1	1.95E-02
0	98.0410	100.9900	2.5500	1	2.97E-03
0	96.6300	100.9890	2.5500	1	1.27E-01
0	96.4750	100.9330	2.5500	1	1.48E-02
0	96.4460	100.8050	2.5500	1	1.18E-02
0	96.4460	99.1950	2.5500	1	1.45E-01
0	96.4840	99.0510	2.5500	1	1.34E-02
0	96.6300	99.0100	2.5500	1	1.36E-02
0	98.0410	99.0100	2.5500	1	1.27E-01
0	98.6440	101.2000	2.5500	1	1.75E-02
0	98.8940	101.2300	2.5500	1	2.26E-02
0	99.1440	101.2610	2.5500	1	2.26E-02
0	99.2270	101.2750	2.5500	1	7.56E-03
0	98.0740	100.9880	2.5500	1	9.14E-03
0	98.2330	100.7910	2.5500	1	2.27E-02
0	98.2330	99.3200	2.5500	1	1.32E-01
0	98.2510	99.2830	2.5500	1	3.70E-03
0	98.2680	99.2460	2.5500	1	3.66E-03
0	98.2860	99.2090	2.5500	1	3.70E-03
0	98.2050	99.1430	2.5500	1	9.38E-03
0	98.1230	99.0770	2.5500	1	9.45E-03
0	98.0410	99.0100	2.5500	1	9.51E-03
0	98.1650	99.0300	2.5500	1	1.13E-02
0	98.2880	99.0500	2.5500	1	1.12E-02
0	98.4110	99.0700	2.5500	1	1.12E-02
0	98.5020	99.0120	2.5500	1	9.69E-03
0	98.5930	98.9530	2.5500	1	9.74E-03
0	98.5780	99.0810	2.5500	1	1.16E-02
0	98.5640	99.2090	2.5500	1	1.16E-02
0	98.5810	99.2460	2.5500	1	3.66E-03
0	98.5990	99.2830	2.5500	1	3.70E-03
0	98.6170	99.3200	2.5500	1	3.70E-03
0	98.6170	101.1270	2.5500	1	1.62E-01
0	98.5730	101.0610	2.5500	1	7.12E-03
0	98.4220	100.9820	2.5500	1	1.53E-02
0	98.1340	100.9870	2.5500	1	2.59E-02
0	99.4430	97.2670	2.5500	1	3.03E-02
0	100.1200	97.2010	2.5500	1	6.11E-02
0	100.3260	97.1920	2.5500	1	1.85E-02
0	100.5330	97.1820	2.5500	1	1.86E-02
0	101.0110	97.2740	2.5500	1	4.37E-02
0	101.4890	97.3660	2.5500	1	4.37E-02
0	101.5780	97.3930	2.5500	1	8.35E-03
0	101.5250	102.6260	2.5500	1	4.03E-02
0	101.4960	102.6330	2.5500	1	2.68E-03
0	101.0130	102.7270	2.5500	1	4.42E-02
0	100.5300	102.8210	2.5500	1	4.42E-02
0	100.2570	102.8100	2.5500	1	2.45E-02
0	99.9850	102.7980	2.5500	1	2.45E-02
0	99.7070	102.7660	2.5500	1	2.51E-02
0	99.4300	102.7340	2.5500	1	2.50E-02
0	101.3090	101.2910	2.5500	1	1.82E-02
0	101.4240	101.1800	2.5500	1	1.44E-02
0	101.4240	98.8500	2.5500	1	2.09E-01
0	101.2270	98.6250	2.5500	1	2.69E-02
0	101.6060	98.6270	2.5500	1	3.40E-02
0	101.7840	98.5560	2.5500	1	1.72E-02
0	101.8430	98.4050	2.5500	1	1.46E-02
0	101.8390	97.7130	2.5500	1	6.22E-02
0	101.7710	97.5380	2.5500	1	1.69E-02
0	101.5960	97.4010	2.5500	1	2.00E-02
0	101.7040	97.4370	2.5500	1	1.02E-02
0	102.1930	97.6000	2.5500	1	4.63E-02
0	102.7830	97.8700	2.5500	1	5.83E-02
0	103.2430	98.1490	2.5500	1	4.83E-02
0	103.5940	98.4160	2.5500	1	3.96E-02
0	104.1260	98.8980	2.5500	1	6.45E-02
0	104.5630	99.4160	2.5500	1	6.09E-02
0	104.9110	99.9180	2.5500	1	5.49E-02
0	104.9320	100.0310	2.5500	1	1.03E-02
0	104.5360	100.6410	2.5500	1	6.53E-02
0	104.1170	101.1120	2.5500	1	5.66E-02
0	103.7460	101.4680	2.5500	1	4.62E-02
0	103.2070	101.8740	2.5500	1	6.06E-02
0	102.6680	102.1870	2.5500	1	5.60E-02
0	102.1390	102.4200	2.5500	1	5.19E-02
0	101.5940	102.5970	2.5500	1	5.15E-02
0	101.7400	102.4880	2.5500	1	1.64E-02
0	101.8280	102.3240	2.5500	1	1.67E-02
0	101.8160	101.4890	2.5500	1	7.50E-02
0	101.6360	101.3740	2.5500	1	1.92E-02
0	101.2220	101.3750	2.5500	1	3.72E-02
0	101.2660	101.3320	2.5500	1	5.53E-03
0	101.7580	101.0820	2.5500	1	4.25E-03
0	101.7580	98.9100	2.5500	1	1.95E-01
0	102.0580	98.7330	2.5500	1	3.13E-02
0	102.1640	98.4670	2.5500	1	2.57E-02
0	102.1700	97.9520	2.5500	1	4.63E-02
0	102.6440	98.1710	2.5500	1	4.69E-02
0	103.1410	98.4790	2.5500	1	5.25E-02
0	103.6840	98.9170	2.5500	1	6.27E-02
0	104.0930	99.3350	2.5500	1	5.25E-02
0	104.5690	99.9980	2.5500	1	7.33E-02
0	104.2800	100.4340	2.5500	1	4.70E-02
0	103.8850	100.8780	2.5500	1	5.34E-02
0	103.3780	101.3360	2.5500	1	6.14E-02
0	102.7520	101.7600	2.5500	1	6.79E-02
0	102.1630	102.0480	2.5500	1	5.89E-02
0	102.1600	101.5430	2.5500	1	4.54E-02
0	102.0320	101.2300	2.5500	1	3.04E-02
0	101.9510	101.1860	2.5500	1	8.28E-03
0	102.1970	99.4200	2.5500	1	1.37E-02
0	102.1970	100.8160	2.5500	1	1.25E-01
0	102.3510	100.9290	2.5500	1	1.72E-02
0	102.4950	101.1660	2.5500	1	2.49E-02
0	102.5620	101.3620	2.5500	1	1.86E-02
0	103.1090	100.9880	2.5500	1	5.95E-02
0	103.5740	100.5680	2.5500	1	5.63E-02
0	103.9380	100.1570	2.5500	1	4.93E-02
0	104.0360	100.0100	2.5500	1	1.59E-02
0	103.7240	99.5860	2.5500	1	4.73E-02
0	103.3700	99.2240	2.5500	1	4.55E-02
0	102.8700	98.8240	2.5500	1	5.75E-02
0	102.5710	98.6410	2.5500	1	3.15E-02
0	102.4770	98.9010	2.5500	1	2.48E-02
0	102.1970	99.2000	2.5500	1	3.68E-02
0	102.7100	99.4470	2.5500	1	5.11E-02
0	102.7490	99.3810	2.5500	1	6.89E-03
0	103.0040	99.5830	2.5500	1	2.92E-02
0	103.4020	100.0050	2.5500	1	5.21E-02
0	103.2100	100.2070	2.5500	1	2.50E-02
0	102.7510	100.6170	2.5500	1	5.53E-02
0	102.7100	100.5660	2.5500	1	5.88E-03
0	102.7100	99.6660	2.5500	1	8.08E-02
0	102.7100	99.6660	2.6000	1	3.85E-04
0	98.5900	98.9520	2.6000	1	3.22E-02
0	98.6400	98.8100	2.6000	1	1.37E-02
0	99.2260	98.7240	2.6000	1	5.40E-02
0	98.0740	100.9900	2.6000	1	1.96E-02
0	98.0410	100.9920	2.6000	1	3.01E-03
0	96.6300	100.9910	2.6000	1	1.29E-01
0	96.4730	100.9350	2.6000	1	1.52E-02
0	96.4430	100.8050	2.6000	1	1.22E-02
0	96.4430	99.1950	2.6000	1	1.47E-01
0	96.4810	99.0490	2.6000	1	1.38E-02
0	96.6300	99.0080	2.6000	1	1.41E-02
0	98.0410	99.0080	2.6000	1	1.29E-01
0	98.6430	101.2020	2.6000	1	1.75E-02
0	98.8920	101.2320	2.6000	1	2.29E-02
0	99.1420	101.2620	2.6000	1	2.30E-02
0	99.2260	101.2760	2.6000	1	7.77E-03
0	98.0740	100.9900	2.6000	1	9.13E-03
0	98.2330	100.7960	2.6000	1	2.29E-02
0	98.2330	99.3160	2.6000	1	1.35E-01
0	98.2510	99.2790	2.6000	1	3.75E-03
0	98.2690	99.2410	2.6000	1	3.83E-03
0	98.2860	99.2040	2.6000	1	3.71E-03
0	98.2050	99.1390	2.6000	1	9.47E-03
0	98.1230	99.0740	2.6000	1	9.54E-03
0	98.0410	99.0080	2.6000	1	9.60E-03
0	98.1660	99.0280	2.6000	1	1.15E-02
0	98.2910	99.0470	2.6000	1	1.15E-02
0	98.4150	99.0660	2.6000	1	1.14E-02
0	98.5030	99.0090	2.6000	1	9.56E-03
0	98.5900	98.9520	2.6000	1	9.48E-03
0	98.5760	99.0780	2.6000	1	1.16E-02
0	98.5620	99.2040	2.6000	1	1.16E-02
0	98.5800	99.2410	2.6000	1	3.75E-03
0	98.5980	99.2790	2.6000	1	3.83E-03
0	98.6160	99.3160	2.6000	1	3.75E-03
0	98.6160	101.1300	2.6000	1	1.65E-01
0	98.5700	101.0630	2.6000	1	7.41E-03
0	98.4210	100.9870	2.6000	1	1.53E-02
0	98.1340	100.9900	2.6000	1	2.62E-02
0	99.6930	97.2290	2.6000	1	3.13E-02
0	99.9470	97.2040	2.6000	1	2.33E-02
0	100.2020	97.1800	2.6000	1	2.34E-02
0	100.4390	97.1780	2.6000	1	2.16E-02
0	100.6760	97.1750	2.6000	1	2.16E-02
0	100.9700	97.2390	2.6000	1	2.74E-02
0	101.2630	97.3030	2.6000	1	2.73E-02
0	101.5570	97.3680	2.6000	1	2.75E-02
0	101.6170	97.3840	2.6000	1	5.66E-03
0	101.5720	102.6290	2.6000	1	4.03E-02
0	101.5360	102.6370	2.6000	1	3.36E-03
0	101.1160	102.7270	2.6000	1	3.92E-02
0	100.6960	102.8160	2.6000	1	3.91E-02
0	100.2760	102.8190	2.6000	1	3.83E-02
0	99.9770	102.7950	2.6000	1	2.74E-02
0	99.6780	102.7720	2.6000	1	2.73E-02
0	101.3130	101.2920	2.6000	1	1.70E-02
0	101.4280	101.1820	2.6000	1	1.45E-02
0	101.4280	98.8180	2.6000	1	2.16E-01
0	101.2310	98.6240	2.6000	1	2.52E-02
0	101.6100	98.6260	2.6000	1	3.46E-02
0	101.8160	98.5560	2.6000	1	1.98E-02
0	101.8780	98.4020	2.6000	1	1.51E-02
0	101.8750	97.7060	2.6000	1	6.35E-02
0	101.7870	97.5080	2.6000	1	1.98E-02
0	101.6240	97.3870	2.6000	1	1.85E-02
0	101.8260	97.4620	2.6000	1	1.96E-02
0	102.3190	97.6320	2.6000	1	4.76E-02
0	102.8510	97.8860	2.6000	1	5.38E-02
0	103.3100	98.1710	2.6000	1	4.93E-02
0	103.6610	98.4410	2.6000	1	4.04E-02
0	104.1510	98.8870	2.6000	1	6.04E-02
0	104.5870	99.4060	2.6000	1	6.18E-02
0	104.9610	99.9670	2.6000	1	6.15E-02
0	104.9520	100.0670	2.6000	1	9.16E-03
0	104.5710	100.6390	2.6000	1	6.27E-02
0	103.7940	101.4540	2.6000	1	1.03E-01
0	103.3090	101.8300	2.6000	1	5.60E-02
0	102.7480	102.1630	2.6000	1	5.95E-02
0	102.2950	102.3760	2.6000	1	4.56E-02
0	101.6320	102.6120	2.6000	1	6.42E-02
0	101.7760	102.4940	2.6000	1	1.70E-02
0	101.8640	102.3310	2.6000	1	1.69E-02
0	101.8780	101.6010	2.6000	1	6.66E-02
0	101.8460	101.4820	2.6000	1	1.12E-02
0	101.6710	101.3770	2.6000	1	1.86E-02
0	101.2250	101.3770	2.6000	1	4.07E-02
0	101.2700	101.3340	2.6000	1	5.68E-03
0	102.2050	97.9440	2.6000	1	2.71E-02
0	102.6930	98.1750	2.6000	1	4.92E-02
0	103.1740	98.4740	2.6000	1	5.16E-02
0	103.6960	98.8920	2.6000	1	6.10E-02
0	104.1210	99.3300	2.6000	1	5.57E-02
0	104.6010	99.9990	2.6000	1	7.51E-02
0	104.2740	100.4740	2.6000	1	5.26E-02
0	103.6580	101.1420	2.6000	1	8.29E-02
0	103.1710	101.5280	2.6000	1	5.67E-02
0	102.6980	101.8220	2.6000	1	5.08E-02
0	102.1980	102.0600	2.6000	1	5.05E-02
0	102.2050	101.5590	2.6000	1	4.57E-02
0	102.0610	101.2260	2.6000	1	3.31E-02
0	101.7570	101.0830	2.6000	1	3.06E-02
0	101.7570	98.9090	2.6000	1	1.98E-01
0	102.0850	98.7410	2.6000	1	3.36E-02
0	102.1960	98.4840	2.6000	1	2.55E-02
0	102.2010	98.1630	2.6000	1	2.93E-02
0	102.6080	98.6390	2.6000	1	5.71E-02
0	102.9200	98.8330	2.6000	1	3.35E-02
0	103.4000	99.2180	2.6000	1	5.61E-02
0	103.7530	99.5820	2.6000	1	4.62E-02
0	104.0670	100.0090	2.6000	1	4.83E-02
0	103.9520	100.1760	2.6000	1	1.85E-02
0	103.6120	100.5440	2.6000	1	4.57E-02
0	103.1760	100.9640	2.6000	1	5.52E-02
0	102.6040	101.3630	2.6000	1	6.36E-02
0	102.5140	101.1300	2.6000	1	2.28E-02
0	102.3720	100.9170	2.6000	1	2.33E-02
0	102.1960	100.7990	2.6000	1	1.93E-02
0	102.1960	99.2100	2.6000	1	1.45E-01
0	102.3850	99.0610	2.6000	1	2.19E-02
0	102.4990	98.9220	2.6000	1	1.64E-02
0	102.5280	98.8440	2.6000	1	7.59E-03
0	102.7820	99.3860	2.6000	1	5.46E-02
0	103.0600	99.6110	2.6000	1	3.26E-02
0	103.4180	99.9920	2.6000	1	4.77E-02
0	103.2320	100.1930	2.6000	1	2.50E-02
0	102.7850	100.6130	2.6000	1	5.59E-02
0	102.7140	100.5350	2.6000	1	9.62E-03
0	102.7140	99.5870	2.6000	1	8.64E-02
0	102.7140	99.5870	2.6500	1	3.85E-04
0	100.0660	97.1840	2.6500	1	2.75E-02
0	100.4150	97.1770	2.6500	1	3.26E-02
0	100.7650	97.1710	2.6500	1	3.27E-02
0	101.0410	97.2350	2.6500	1	2.65E-02
0	101.3170	97.2990	2.6500	1	2.65E-02
0	101.5940	97.3630	2.6500	1	2.66E-02
0	101.5950	97.3640	2.6500	1	1.32E-04
0	101.6280	102.6280	2.6500	1	4.05E-02
0	101.5940	102.6360	2.6500	1	3.26E-03
0	101.1870	102.7290	2.6500	1	3.90E-02
0	100.7800	102.8210	2.6500	1	3.90E-02
0	100.2740	102.8290	2.6500	1	4.73E-02
0	101.3170	101.2940	2.6500	1	1.43E-02
0	101.4320	101.1830	2.6500	1	1.49E-02
0	101.4320	98.8170	2.6500	1	2.21E-01
0	101.2350	98.6220	2.6500	1	2.59E-02
0	101.6140	98.6240	2.6500	1	3.54E-02
0	101.8490	98.5560	2.6500	1	2.29E-02
0	101.9140	98.3990	2.6500	1	1.59E-02
0	101.9100	97.7000	2.6500	1	6.53E-02
0	101.8420	97.5240	2.6500	1	1.76E-02
0	101.6660	97.3860	2.6500	1	2.09E-02
0	101.8910	97.4670	2.6500	1	2.23E-02
0	102.4440	97.6690	2.6500	1	5.50E-02
0	102.9960	97.9490	2.6500	1	5.78E-02
0	103.7320	98.4700	2.6500	1	8.43E-02
0	104.1860	98.8910	2.6500	1	5.79E-02
0	104.6450	99.4440	2.6500	1	6.72E-02
0	104.9710	99.9150	2.6500	1	5.35E-02
0	104.9880	100.0530	2.6500	1	1.30E-02
0	104.6300	100.6010	2.6500	1	6.12E-02
0	104.2120	101.0630	2.6500	1	5.82E-02
0	103.8590	101.4270	2.6500	1	4.74E-02
0	103.3840	101.8020	2.6500	1	5.66E-02
0	102.8910	102.1110	2.6500	1	5.44E-02
0	102.4080	102.3470	2.6500	1	5.02E-02
0	101.6940	102.6100	2.6500	1	7.11E-02
0	101.8170	102.4940	2.6500	1	1.58E-02
0	101.8990	102.3370	2.6500	1	1.66E-02
0	101.9140	101.6040	2.6500	1	6.85E-02
0	101.8770	101.4790	2.6500	1	1.22E-02
0	101.7060	101.3810	2.6500	1	1.84E-02
0	101.2290	101.3780	2.6500	1	4.46E-02
0	101.2740	101.3360	2.6500	1	5.75E-03
0	101.7610	101.0600	2.6500	1	4.31E-03
0	101.7610	98.9340	2.6500	1	1.99E-01
0	102.1400	98.7180	2.6500	1	4.08E-02
0	102.2380	98.4480	2.6500	1	2.68E-02
0	102.2390	97.9470	2.6500	1	4.68E-02
0	102.8180	98.2260	2.6500	1	6.01E-02
0	103.3140	98.5530	2.6500	1	5.55E-02
0	103.8070	98.9710	2.6500	1	6.04E-02
0	104.1810	99.3630	2.6500	1	5.06E-02
0	104.6310	99.9970	2.6500	1	7.27E-02
0	104.3960	100.3580	2.6500	1	4.03E-02
0	103.6510	101.1710	2.6500	1	1.03E-01
0	103.2070	101.5250	2.6500	1	5.31E-02
0	102.7450	101.8160	2.6500	1	5.10E-02
0	102.2330	102.0530	2.6500	1	5.27E-02
0	102.2380	101.5430	2.6500	1	4.77E-02
0	102.0880	101.2200	2.6500	1	3.33E-02
0	101.9580	101.1570	2.6500	1	1.35E-02
0	102.2020	100.6680	2.6500	1	5.11E-02
0	102.2030	100.7730	2.6500	1	9.81E-03
0	102.3930	100.9050	2.6500	1	2.16E-02
0	102.5360	101.1090	2.6500	1	2.33E-02
0	102.6400	101.3640	2.6500	1	2.57E-02
0	103.2360	100.9420	2.6500	1	6.82E-02
0	103.6420	100.5470	2.6500	1	5.29E-02
0	104.0200	100.1300	2.6500	1	5.26E-02
0	104.1000	100.0080	2.6500	1	1.36E-02
0	103.8140	99.6160	2.6500	1	4.53E-02
0	103.4890	99.2740	2.6500	1	4.41E-02
0	103.0350	98.8920	2.6500	1	5.55E-02
0	102.6450	98.6370	2.6500	1	4.35E-02
0	102.5020	98.9670	2.6500	1	3.36E-02
0	102.2000	99.2090	2.6500	1	3.62E-02
0	102.2000	100.4490	2.6500	1	1.16E-01
0	102.6400	100.5490	2.6500	1	4.22E-02
0	102.6400	99.4450	2.6500	1	1.03E-01
